SMILES,isStarter,molFormula,molWeight,numHeavyAtoms
CCCC[C@H]1CC(=C=C=O)OC1=O,False,C10H12O3,180.0786,13
CCCC[C@H]1CC(=CCO)OC1=O,False,C10H16O3,184.1099,13
CCCC[C@H]1CC(CC=O)OC1=O,False,C10H16O3,184.1099,13
CCCC[C@H]1CC(=CC(O)C#N)OC1=O,False,C11H15NO3,209.1052,15
CCCC[C@H]1CC(N)(CC=O)OC1=O,False,C10H17NO3,199.1208,14
C[C@H]1CC(=CC=O)OC1=O,False,C7H8O3,140.0473,10
CCCC[C@H]1CC(=CC(=O)CCC)OC1=O,False,C13H20O3,224.1412,16
CC[C@H]1CC(=CC=O)OC1=O,False,C8H10O3,154.063,11
CCCC[C@H]1CC(=CC(=O)CC)OC1=O,False,C12H18O3,210.1256,15
CCC[C@H]1CC(=CC=O)OC1=O,False,C9H12O3,168.0786,12
CCCC[C@H]1CC(=C(C=O)CCC)OC1=O,False,C13H20O3,224.1412,16
CCCC[C@H]1CC(=C(C=O)CC)OC1=O,False,C12H18O3,210.1256,15
CCCC[C@@H]1C(=O)OC(=CC=O)C1CCC,False,C13H20O3,224.1412,16
CCCC[C@@H]1C(=O)OC(=CC=O)C1CC,False,C12H18O3,210.1256,15
CCCC[C@@H]1C(=O)OC(=CC=O)C1C,False,C11H16O3,196.1099,14
CCCC[C@]1(CCC)CC(=CC=O)OC1=O,False,C13H20O3,224.1412,16
CCCC[C@]1(CC)CC(=CC=O)OC1=O,False,C12H18O3,210.1256,15
CCCC[C@]1(C)CC(=CC=O)OC1=O,False,C11H16O3,196.1099,14
CCCC(CCC)[C@H]1CC(=CC=O)OC1=O,False,C13H20O3,224.1412,16
CCCC(CC)[C@H]1CC(=CC=O)OC1=O,False,C12H18O3,210.1256,15
CCCC(CC)C[C@H]1CC(=CC=O)OC1=O,False,C13H20O3,224.1412,16
CCC(CC)C[C@H]1CC(=CC=O)OC1=O,False,C12H18O3,210.1256,15
CCCC(C)CC[C@H]1CC(=CC=O)OC1=O,False,C13H20O3,224.1412,16
CCC(C)CC[C@H]1CC(=CC=O)OC1=O,False,C12H18O3,210.1256,15
CCCCCCC[C@H]1CC(=CC=O)OC1=O,False,C13H20O3,224.1412,16
CCCCCC[C@H]1CC(=CC=O)OC1=O,False,C12H18O3,210.1256,15
C=C1C[C@H](CCCC(CC)CNC(N)=[NH2+])C(=O)O1,False,C13H24N3O2+,254.1863,18
C=C1C[C@H](CCCCC(C)CNC(N)=[NH2+])C(=O)O1,False,C13H24N3O2+,254.1863,18
C=C1C[C@H](CCC(CCC)CNC(N)=[NH2+])C(=O)O1,False,C13H24N3O2+,254.1863,18
CCCC[C@@]1(CC)CC(=CCNC(N)=[NH2+])OC1=O,False,C13H24N3O2+,254.1863,18
CCCCC1C(=CCNC(N)=[NH2+])OC(=O)[C@H]1CC,False,C13H24N3O2+,254.1863,18
C=C1C[C@H](CCCCCCCNC(N)=[NH2+])C(=O)O1,False,C13H24N3O2+,254.1863,18
CC(C)CCCC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCC(O)CCC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C13H24N3O3+,270.1812,19
CC(O)CCCC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C13H24N3O3+,270.1812,19
CCCC(O)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C13H24N3O3+,270.1812,19
NC(=[NH2+])NCC=C1C[C@H](CCCCCCO)C(=O)O1,False,C13H24N3O3+,270.1812,19
CCC(O)CCC[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C13H26N3O3+,272.1969,19
CC(O)CCCC[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C13H26N3O3+,272.1969,19
CCCC(O)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C13H26N3O3+,272.1969,19
NC(=[NH2+])NCC=C1C[C@H](CCCCCCO)C(O)O1,False,C13H26N3O3+,272.1969,19
CCC(CC)CCC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCC(CC)CCC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCCCC(CC)CCC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCC(C)CCCC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCC(C)CCCC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCCCC(C)CCCC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCCC(CCC)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCCCC(CCC)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCCCC(CC)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCCC(CCCC)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCCCCC(CC)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCCCC(CCC)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCCCCC(CCCC)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCCCCC[C@]1(CC)CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCCCC[C@]1(C)CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCCCC[C@]1(CCC)CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCCCCC[C@]1(CCCC)CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCCCCC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1CC,False,C15H28N3O2+,282.2176,20
CCCCCC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1C,False,C14H26N3O2+,268.202,19
CCCCCC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1CCC,False,C16H30N3O2+,296.2333,21
CCCCCC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1CCCC,False,C17H32N3O2+,310.2489,22
CCCCCC[C@H]1CC(=C(CC)CNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCCCC[C@H]1CC(=C(CCC)CNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCCCCC[C@H]1CC(=C(CCCC)CNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCCCCC[C@H]1CC(=CC(CC)NC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCCCC[C@H]1CC(=CC(CCC)NC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCCCCC[C@H]1CC(=CC(CCCC)NC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCCCCCCCCC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
C=C1C[C@H](CCCC(CCC)CNC(N)=[NH2+])C(=O)O1,False,C14H26N3O2+,268.202,19
C=C1C[C@H](CCCCC(CC)CNC(N)=[NH2+])C(=O)O1,False,C14H26N3O2+,268.202,19
C=C1C[C@H](CCC(CCCC)CNC(N)=[NH2+])C(=O)O1,False,C14H26N3O2+,268.202,19
C=C1C[C@H](CC(CCCCC)CNC(N)=[NH2+])C(=O)O1,False,C14H26N3O2+,268.202,19
CCCC[C@@]1(CCC)CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCCC[C@@]1(CC)CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCCCC[C@@]1(C)CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCCC1C(=CCNC(N)=[NH2+])OC(=O)[C@H]1CCC,False,C14H26N3O2+,268.202,19
CCCCCC1C(=CCNC(N)=[NH2+])OC(=O)[C@H]1CC,False,C14H26N3O2+,268.202,19
CCCCCCC1C(=CCNC(N)=[NH2+])OC(=O)[C@H]1C,False,C14H26N3O2+,268.202,19
CCCCC(CNC(N)=[NH2+])=C1C[C@H](CCC)C(=O)O1,False,C14H26N3O2+,268.202,19
CCCCCC(CNC(N)=[NH2+])=C1C[C@H](CC)C(=O)O1,False,C14H26N3O2+,268.202,19
CCCCC(C=C1C[C@H](CCC)C(=O)O1)NC(N)=[NH2+],False,C14H26N3O2+,268.202,19
CCCCCC(C=C1C[C@H](CC)C(=O)O1)NC(N)=[NH2+],False,C14H26N3O2+,268.202,19
C=C1C[C@H](CCCCCC(C)CNC(N)=[NH2+])C(=O)O1,False,C14H26N3O2+,268.202,19
C=C1C[C@H](CCCCCCCCNC(N)=[NH2+])C(=O)O1,False,C14H26N3O2+,268.202,19
CCCCC(C)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCCCC(C)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CC(C)CCCCC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCC(O)CCC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O3+,284.1969,20
CCC(O)CCCC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O3+,284.1969,20
CCCCC(O)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O3+,284.1969,20
CCCCCC(O)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O3+,284.1969,20
CC(O)CCCCC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O3+,284.1969,20
NC(=[NH2+])NCC=C1C[C@H](CCCCCCCO)C(=O)O1,False,C14H26N3O3+,284.1969,20
CCCC(O)CCC[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C14H28N3O3+,286.2125,20
CCC(O)CCCC[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C14H28N3O3+,286.2125,20
CCCCC(O)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C14H28N3O3+,286.2125,20
CCCCCC(O)C[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C14H28N3O3+,286.2125,20
CC(O)CCCCC[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C14H28N3O3+,286.2125,20
NC(=[NH2+])NCC=C1C[C@H](CCCCCCCO)C(O)O1,False,C14H28N3O3+,286.2125,20
CCCC(CCC)CCC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCCC(CC)CCCC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCC(CC)CCCC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCCCCC(CCC)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCCCCC(CC)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCCCCCC(CCC)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCCCCCC(CC)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCCCCCC[C@]1(CCC)CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCCCCCC[C@]1(CC)CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCCCCCC[C@]1(C)CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCCCCC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1CCC,False,C17H32N3O2+,310.2489,22
CCCCCCC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1CC,False,C16H30N3O2+,296.2333,21
CCCCCCC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1C,False,C15H28N3O2+,282.2176,20
CCCCCCC[C@H]1CC(=C(CCC)CNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCCCCCC[C@H]1CC(=C(CC)CNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCCCCCC[C@H]1CC(=CC(CCC)NC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCCCCCC[C@H]1CC(=CC(CC)NC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCCC(C)CCCCC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCC(C)CCCCC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
C=C1C[C@H](CCC(C)(CC)CNC(N)=[NH2+])C(=O)O1,False,C13H24N3O2+,254.1863,18
C=C1C[C@H](CCC(C)C(C)CNC(N)=[NH2+])C(=O)O1,False,C13H24N3O2+,254.1863,18
C=C1C[C@H](CCC(CC)CCNC(N)=[NH2+])C(=O)O1,False,C13H24N3O2+,254.1863,18
CCC(C)[C@@]1(CC)CC(=CCNC(N)=[NH2+])OC1=O,False,C13H24N3O2+,254.1863,18
CCC(C)C1C(=CCNC(N)=[NH2+])OC(=O)[C@H]1CC,False,C13H24N3O2+,254.1863,18
C=C1C[C@H](CCC(C)CCCNC(N)=[NH2+])C(=O)O1,False,C13H24N3O2+,254.1863,18
CCC(C)(C)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CC(C)C(C)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCC(C)(O)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C13H24N3O3+,270.1812,19
CC(O)C(C)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C13H24N3O3+,270.1812,19
CCC(CO)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C13H24N3O3+,270.1812,19
CC(CCO)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C13H24N3O3+,270.1812,19
CCC(C)(O)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C13H26N3O3+,272.1969,19
CC(O)C(C)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C13H26N3O3+,272.1969,19
CCC(CO)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C13H26N3O3+,272.1969,19
CC(CCO)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C13H26N3O3+,272.1969,19
CCC(C)(CC)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCC(C)C(C)(CC)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCC(C)C(C)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCC(C)C(C)C(C)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCC(C)CC(CC)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCC(C)C(CC)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCC(C)C(C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O)C(C)CC,False,C17H32N3O2+,310.2489,22
CCC(C)CC(CC)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCC(C)CC(C(C)CC)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCC(C)CC[C@]1(CC)CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCC(C)CC[C@]1(C)CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCC(C)CC[C@]1(C(C)CC)CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCC(C)CC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1CC,False,C15H28N3O2+,282.2176,20
CCC(C)CC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1C,False,C14H26N3O2+,268.202,19
CCC(C)CC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1C(C)CC,False,C17H32N3O2+,310.2489,22
CCC(CNC(N)=[NH2+])=C1C[C@H](CCC(C)CC)C(=O)O1,False,C15H28N3O2+,282.2176,20
CCC(C)CC[C@H]1CC(=C(CNC(N)=[NH2+])C(C)CC)OC1=O,False,C17H32N3O2+,310.2489,22
CCC(C)CC[C@H]1CC(=CC(CC)NC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCC(C)CC[C@H]1CC(=CC(NC(N)=[NH2+])C(C)CC)OC1=O,False,C17H32N3O2+,310.2489,22
CCC(C)CCC(C)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCCC(C)(C)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
C=C1C[C@H](CCC(C)(CCC)CNC(N)=[NH2+])C(=O)O1,False,C14H26N3O2+,268.202,19
CCC(C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O)C(C)C,False,C14H26N3O2+,268.202,19
C=C1C[C@H](CCC(C)C(CC)CNC(N)=[NH2+])C(=O)O1,False,C14H26N3O2+,268.202,19
C=C1C[C@H](CCC(CCC)CCNC(N)=[NH2+])C(=O)O1,False,C14H26N3O2+,268.202,19
C=C1C[C@H](CC(CNC(N)=[NH2+])C(C)CCC)C(=O)O1,False,C14H26N3O2+,268.202,19
CCC(CC(C)C)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCC(C)C(C)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CC[C@@]1(CCC(C)C)CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCC(C)[C@@]1(CC)CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCC(C)C[C@@]1(C)CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCC1C(=CCNC(N)=[NH2+])OC(=O)[C@H]1CCC(C)C,False,C14H26N3O2+,268.202,19
CCCC(C)C1C(=CCNC(N)=[NH2+])OC(=O)[C@H]1CC,False,C14H26N3O2+,268.202,19
CCCC(C)CC1C(=CCNC(N)=[NH2+])OC(=O)[C@H]1C,False,C14H26N3O2+,268.202,19
CCC(CNC(N)=[NH2+])=C1C[C@H](CCC(C)C)C(=O)O1,False,C14H26N3O2+,268.202,19
CCCC(C)C(CNC(N)=[NH2+])=C1C[C@H](CC)C(=O)O1,False,C14H26N3O2+,268.202,19
CCC(C=C1C[C@H](CCC(C)C)C(=O)O1)NC(N)=[NH2+],False,C14H26N3O2+,268.202,19
CCCC(C)C(C=C1C[C@H](CC)C(=O)O1)NC(N)=[NH2+],False,C14H26N3O2+,268.202,19
C=C1C[C@H](CCC(C)CC(C)CNC(N)=[NH2+])C(=O)O1,False,C14H26N3O2+,268.202,19
C=C1C[C@H](CCC(C)CCCCNC(N)=[NH2+])C(=O)O1,False,C14H26N3O2+,268.202,19
CCCC(C)(C)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCC(C)C(C)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCC(C)(O)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O3+,284.1969,20
CCC(O)C(C)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O3+,284.1969,20
CCCC(CO)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O3+,284.1969,20
CCCC(C)C(O)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O3+,284.1969,20
CC(O)CC(C)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O3+,284.1969,20
CC(CCCO)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O3+,284.1969,20
CCCC(C)(O)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C14H28N3O3+,286.2125,20
CCC(O)C(C)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C14H28N3O3+,286.2125,20
CCCC(CO)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C14H28N3O3+,286.2125,20
CCCC(C)C(O)C[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C14H28N3O3+,286.2125,20
CC(O)CC(C)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C14H28N3O3+,286.2125,20
CC(CCCO)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C14H28N3O3+,286.2125,20
CCCC(C)(CCC)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCCC(C)(CC)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCCC(CC)C(C)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCC(CC)C(C)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCCC(C)C(CCC)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCCC(C)C(CC)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCCC(C)CC(CCC)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCCC(C)CC(CC)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCCC(C)CC[C@]1(CCC)CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCCC(C)CC[C@]1(C)CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCC(C)CC[C@]1(CC)CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCCC(C)CC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1CCC,False,C17H32N3O2+,310.2489,22
CCCC(C)CC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1C,False,C15H28N3O2+,282.2176,20
CCCC(C)CC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1CC,False,C16H30N3O2+,296.2333,21
CCCC(CNC(N)=[NH2+])=C1C[C@H](CCC(C)CCC)C(=O)O1,False,C17H32N3O2+,310.2489,22
CCCC(C)CC[C@H]1CC(=C(CC)CNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCCC(C)CC[C@H]1CC(=CC(CCC)NC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCCC(C)CC[C@H]1CC(=CC(CC)NC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCCC(C)CC(C)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCC(C)CC(C)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCCCCCC(C)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C17H32N3O2+,310.2489,22
CCCCCC(C)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
C=C1C[C@H](CC(CC)C(C)CNC(N)=[NH2+])C(=O)O1,False,C13H24N3O2+,254.1863,18
C=C1C[C@H](CC(CC)CCCNC(N)=[NH2+])C(=O)O1,False,C13H24N3O2+,254.1863,18
CCC(C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O)C(C)O,False,C13H24N3O3+,270.1812,19
CCC(CCO)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C13H24N3O3+,270.1812,19
CCC(C[C@H]1CC(=CCNC(N)=[NH2+])OC1O)C(C)O,False,C13H26N3O3+,272.1969,19
CCC(CCO)C[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C13H26N3O3+,272.1969,19
CCC(CC)(CC)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCC(CC)C(CC)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCC(CC)C[C@]1(CC)CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCC(CC)C[C@]1(C)CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCC(CC)C[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1CC,False,C15H28N3O2+,282.2176,20
CCC(CC)C[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1C,False,C14H26N3O2+,268.202,19
CCC(CNC(N)=[NH2+])=C1C[C@H](CC(CC)CC)C(=O)O1,False,C15H28N3O2+,282.2176,20
CCC(CC)C[C@H]1CC(=CC(CC)NC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
C=C1C[C@H](CC(CC)(CCC)CNC(N)=[NH2+])C(=O)O1,False,C14H26N3O2+,268.202,19
C=C1C[C@H](CC(CC)C(CC)CNC(N)=[NH2+])C(=O)O1,False,C14H26N3O2+,268.202,19
C=C1C[C@H](CC(CCC)C(C)CNC(N)=[NH2+])C(=O)O1,False,C14H26N3O2+,268.202,19
C=C1C[C@H](CC(CCC)CCCNC(N)=[NH2+])C(=O)O1,False,C14H26N3O2+,268.202,19
CCCC(C)C[C@]1(C)CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCC(CC)[C@@]1(C)CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCC(C)C[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1C,False,C14H26N3O2+,268.202,19
CCCC(CC)C1C(=CCNC(N)=[NH2+])OC(=O)[C@H]1C,False,C14H26N3O2+,268.202,19
CCCC(C)C[C@H]1CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCC(C)C[C@H]1CC(=CC(C)NC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
C=C1C[C@H](CC(CC)CC(C)CNC(N)=[NH2+])C(=O)O1,False,C14H26N3O2+,268.202,19
C=C1C[C@H](CC(CC)CCCCNC(N)=[NH2+])C(=O)O1,False,C14H26N3O2+,268.202,19
CCCC(C)(CC)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCC(C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O)C(C)C,False,C15H28N3O2+,282.2176,20
CCC(CC(C)C)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
