PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
269,131281806,4167,CN1CCCC(C1)CC2C3=CC=CC=C3SC4=CC=CC=C24,Unspecified,,,,10.1,CC50,,10100,nM,No. Measurements = 2
270,131281806,4167,CN1CCCC(C1)CC2C3=CC=CC=C3SC4=CC=CC=C24,Unspecified,,,,,pCC50,,5,,No. Measurements = 2
271,134449836,56671814,C[C@@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,Unspecified,,,,4.42,CC50,,4420,nM,No. Measurements = 2
272,134449836,56671814,C[C@@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,Unspecified,,,,,pCC50,,5.36,,No. Measurements = 2
273,136920813,71257,CC1=NN=C(C2=CC(=C(C=C2C1)OC)OC)C3=CC(=CC=C3)Cl,Unspecified,,,,100,CC50,>,100000,nM,No. Measurements = 2
274,136920813,71257,CC1=NN=C(C2=CC(=C(C=C2C1)OC)OC)C3=CC(=CC=C3)Cl,Unspecified,,,,,pCC50,<,4,,No. Measurements = 2
275,136926683,11570626,C[C@@H](C1=CC=C(C=C1)C(=O)NCCC(=O)O)N2C(=CC(=N2)C3=CC(=CC(=C3)Cl)Cl)C4=CC5=C(C=C4)C=C(C=C5)OC,Unspecified,,,,18.8,CC50,~,18800,nM,No. Measurements = 2
276,136926683,11570626,C[C@@H](C1=CC=C(C=C1)C(=O)NCCC(=O)O)N2C(=CC(=N2)C3=CC(=CC(=C3)Cl)Cl)C4=CC5=C(C=C4)C=C(C=C5)OC,Unspecified,,,,,pCC50,~,4.73,,No. Measurements = 2
277,136926964,16220172,CC(C)(C)C1=CC(=C(C=C1NC(=O)C2=CNC3=CC=CC=C3C2=O)O)C(C)(C)C,Unspecified,,,,4.62,CC50,,4620,nM,No. Measurements = 2
278,136926964,16220172,CC(C)(C)C1=CC(=C(C=C1NC(=O)C2=CNC3=CC=CC=C3C2=O)O)C(C)(C)C,Unspecified,,,,,pCC50,,5.34,,No. Measurements = 2
279,160666515,17457,CCN(CC)CCOC1=CC=C(C=C1)C2=NC3=C(S2)C=CC(=C3)Cl,Unspecified,,,,3.72,CC50,,3720,nM,No. Measurements = 2
280,160666515,17457,CCN(CC)CCOC1=CC=C(C=C1)C2=NC3=C(S2)C=CC(=C3)Cl,Unspecified,,,,,pCC50,,5.43,,No. Measurements = 2
281,160671433,65489,C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCCN3C4=C(C=C(C=C4)Cl)NC3=O,Unspecified,,,,32.4,CC50,,32400,nM,No. Measurements = 1
282,160671433,65489,C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCCN3C4=C(C=C(C=C4)Cl)NC3=O,Unspecified,,,,,pCC50,,4.49,,No. Measurements = 1
283,160671483,5857,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CCCC[C@H]34,Unspecified,,,,10.5,CC50,,10500,nM,No. Measurements = 2
284,160671483,5857,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CCCC[C@H]34,Unspecified,,,,,pCC50,,4.98,,No. Measurements = 2
285,160677213,5284550,CN(C)CC/C=C/1\C2=CC=CC=C2CSC3=CC=CC=C31,Unspecified,,,,20,CC50,,20000,nM,No. Measurements = 2
286,160677213,5284550,CN(C)CC/C=C/1\C2=CC=CC=C2CSC3=CC=CC=C31,Unspecified,,,,,pCC50,,4.7,,No. Measurements = 2
287,160677256,70864,CCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2,Unspecified,,,,31.6,CC50,,31600,nM,No. Measurements = 1
288,160677256,70864,CCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2,Unspecified,,,,,pCC50,,4.5,,No. Measurements = 1
289,160681960,11978813,C1CN(CCN1CCCCOC2=CC3=C(C=C2)C=CC(=O)N3)C4=C5C=CSC5=CC=C4,Unspecified,,,,12,CC50,,12000,nM,No. Measurements = 2
290,160681960,11978813,C1CN(CCN1CCCCOC2=CC3=C(C=C2)C=CC(=O)N3)C4=C5C=CSC5=CC=C4,Unspecified,,,,,pCC50,,4.92,,No. Measurements = 2
291,160682629,31060,CN1CCC(CC1)OC(=O)C(OC2=CC=C(C=C2)Cl)OC3=CC=C(C=C3)Cl,Unspecified,,,,38,CC50,,38000,nM,No. Measurements = 1
292,160682629,31060,CN1CCC(CC1)OC(=O)C(OC2=CC=C(C=C2)Cl)OC3=CC=C(C=C3)Cl,Unspecified,,,,,pCC50,,4.42,,No. Measurements = 1
293,160683595,25154714,CC(C)[C@@H](C(=O)N1CCC[C@H]1C2=NC=C(N2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5=CN=C(N5)[C@@H]6CCCN6C(=O)[C@H](C(C)C)NC(=O)OC)NC(=O)OC,Unspecified,,,,19.7,CC50,~,19700,nM,No. Measurements = 2
294,160683595,25154714,CC(C)[C@@H](C(=O)N1CCC[C@H]1C2=NC=C(N2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5=CN=C(N5)[C@@H]6CCCN6C(=O)[C@H](C(C)C)NC(=O)OC)NC(=O)OC,Unspecified,,,,,pCC50,~,4.71,,No. Measurements = 2
295,160688969,6479837,CC1=C(C=C(N1NC(=O)C2=CC=NC=C2)C3=CC=CC=C3)CN4CCN(CC4)C5=CC=CC(=C5)C(F)(F)F,Unspecified,,,,14.3,CC50,~,14300,nM,No. Measurements = 2
296,160688969,6479837,CC1=C(C=C(N1NC(=O)C2=CC=NC=C2)C3=CC=CC=C3)CN4CCN(CC4)C5=CC=CC(=C5)C(F)(F)F,Unspecified,,,,,pCC50,~,4.85,,No. Measurements = 2
297,160692615,60813,C1CN(CCN1CCCCN2C=C(C=N2)Cl)C3=NC=CC=N3,Unspecified,,,,100,CC50,>,100000,nM,No. Measurements = 2
298,160692615,60813,C1CN(CCN1CCCCN2C=C(C=N2)Cl)C3=NC=CC=N3,Unspecified,,,,,pCC50,<,4,,No. Measurements = 2
299,160692704,457278,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5CO[C@](O5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,Unspecified,,,,100,CC50,>,100000,nM,No. Measurements = 13
300,160692704,457278,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5CO[C@](O5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,Unspecified,,,,,pCC50,<,4,,No. Measurements = 13
301,160692829,4257,C1CCN2C(C1)NC(=O)C23CCN(CC3)CCCN4C5=CC=CC=C5CCC6=C4C=C(C=C6)Cl,Unspecified,,,,8.13,CC50,,8130,nM,No. Measurements = 2
302,160692829,4257,C1CCN2C(C1)NC(=O)C23CCN(CC3)CCCN4C5=CC=CC=C5CCC6=C4C=C(C=C6)Cl,Unspecified,,,,,pCC50,,5.09,,No. Measurements = 2
303,160698032,9800,COC1=CC(=CC(=C1OC)OC)C(=O)OCCN2CCN(CC2)CCCN3C4=CC=CC=C4SC5=C3C=C(C=C5)Cl,Unspecified,,,,100,CC50,>,100000,nM,No. Measurements = 2
304,160698032,9800,COC1=CC(=CC(=C1OC)OC)C(=O)OCCN2CCN(CC2)CCCN3C4=CC=CC=C4SC5=C3C=C(C=C5)Cl,Unspecified,,,,,pCC50,<,4,,No. Measurements = 2
305,160698209,135750,CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OC(C)(C)CN3CCCCC3)C4=CC=CC=C4,Unspecified,,,,63.1,CC50,~,63100,nM,No. Measurements = 1
306,160698209,135750,CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OC(C)(C)CN3CCCCC3)C4=CC=CC=C4,Unspecified,,,,,pCC50,~,4.2,,No. Measurements = 1
307,160698778,71767,CC1=C(C(=O)N2C=CC=CC2=N1)CCN3CCC(=C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)CC3,Unspecified,,,,10.2,CC50,,10200,nM,No. Measurements = 2
308,160698778,71767,CC1=C(C(=O)N2C=CC=CC2=N1)CCN3CCC(=C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)CC3,Unspecified,,,,,pCC50,,4.99,,No. Measurements = 2
309,160707700,2324,CC1=C(C(C(=C(N1)C)C(=O)OC2CCCN(C2)CC3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC,Unspecified,,,,14.8,CC50,,14800,nM,No. Measurements = 2
310,160707700,2324,CC1=C(C(C(=C(N1)C)C(=O)OC2CCCN(C2)CC3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC,Unspecified,,,,,pCC50,,4.83,,No. Measurements = 2
311,160708823,55285,C1CN(CCN1CCCC2(OCCO2)C3=CC=CC=C3)C(C4=CC=CC=C4)C5=CC=CC=C5,Unspecified,,,,17.4,CC50,,17400,nM,No. Measurements = 2
312,160708823,55285,C1CN(CCN1CCCC2(OCCO2)C3=CC=CC=C3)C(C4=CC=CC=C4)C5=CC=CC=C5,Unspecified,,,,,pCC50,,4.76,,No. Measurements = 2
313,163312394,5311497,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,Unspecified,,,,14.5,CC50,,14500,nM,No. Measurements = 1
314,163312394,5311497,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,Unspecified,,,,,pCC50,,4.84,,No. Measurements = 1
315,163330298,46196517,C1CN2CCC1[C@H](C2)NC(=O)C3=CC4=C(S3)C(=CC=C4)Cl,Unspecified,,,,20.9,CC50,,20900,nM,No. Measurements = 2
316,163330298,46196517,C1CN2CCC1[C@H](C2)NC(=O)C3=CC4=C(S3)C(=CC=C4)Cl,Unspecified,,,,,pCC50,,4.68,,No. Measurements = 2
317,163330587,71458503,CC(C)[C@@H](C(=O)N)N=C(NS(=O)(=O)C1=CC=C(C=C1)Cl)N2C[C@H](C(=N2)C3=CC=C(C=C3)Cl)C4=CC=CC=C4,Unspecified,,,,16,CC50,,16000,nM,No. Measurements = 2
318,163330587,71458503,CC(C)[C@@H](C(=O)N)N=C(NS(=O)(=O)C1=CC=C(C=C1)Cl)N2C[C@H](C(=N2)C3=CC=C(C=C3)Cl)C4=CC=CC=C4,Unspecified,,,,,pCC50,,4.8,,No. Measurements = 2
319,164148550,9936388,CC1=CC=C(C=C1)C(=O)N(CCCN)[C@@H](C2=C(C(=O)C3=C(O2)C=C(C=C3)Cl)CC4=CC=CC=C4)C(C)C,Unspecified,,,,2.63,CC50,,2630,nM,No. Measurements = 2
320,164148550,9936388,CC1=CC=C(C=C1)C(=O)N(CCCN)[C@@H](C2=C(C(=O)C3=C(O2)C=C(C=C3)Cl)CC4=CC=CC=C4)C(C)C,Unspecified,,,,,pCC50,,5.58,,No. Measurements = 2
321,174515402,5519,C1=CC=NC(=C1)CN(CCN(CC2=CC=CC=N2)CC3=CC=CC=N3)CC4=CC=CC=N4,Unspecified,,,,1.93,CC50,,1930,nM,No. Measurements = 2
322,174515402,5519,C1=CC=NC(=C1)CN(CCN(CC2=CC=CC=N2)CC3=CC=CC=N3)CC4=CC=CC=N4,Unspecified,,,,,pCC50,,5.72,,No. Measurements = 2
323,194134279,3793,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,Unspecified,,,,100,CC50,>,100000,nM,No. Measurements = 2
324,194134279,3793,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,Unspecified,,,,,pCC50,<,4,,No. Measurements = 2
325,194168849,6475,CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCN(C)C,Unspecified,,,,28.2,CC50,,28200,nM,No. Measurements = 1
326,194168849,6475,CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCN(C)C,Unspecified,,,,,pCC50,,4.55,,No. Measurements = 1
327,194181556,52918888,CC(C)[C@@H](C(=O)N1CCC[C@H]1C2=NC3=C(N2)C=C(C=C3)C4=CC5=C(C=C4)C=C(C=C5)C6=CN=C(N6)[C@@H]7CCCN7C(=O)[C@H](C(C)C)NC(=O)OC)NC(=O)OC,Unspecified,,,,12.7,CC50,,12700,nM,No. Measurements = 2
328,194181556,52918888,CC(C)[C@@H](C(=O)N1CCC[C@H]1C2=NC3=C(N2)C=C(C=C3)C4=CC5=C(C=C4)C=C(C=C5)C6=CN=C(N6)[C@@H]7CCCN7C(=O)[C@H](C(C)C)NC(=O)OC)NC(=O)OC,Unspecified,,,,,pCC50,,4.9,,No. Measurements = 2
329,242084524,5052,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,Unspecified,,,,11,CC50,~,11000,nM,No. Measurements = 2
330,242084524,5052,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,Unspecified,,,,,pCC50,~,4.96,,No. Measurements = 2
331,242084600,1201549,CN1[C@@H]2CC[C@H]1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4,Unspecified,,,,46.8,CC50,~,46800,nM,No. Measurements = 1
332,242084600,1201549,CN1[C@@H]2CC[C@H]1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4,Unspecified,,,,,pCC50,~,4.33,,No. Measurements = 1
333,242086963,121515,CC[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](C3=C4C=C(C=CC4=NC=C3)OC)O,Unspecified,,,,25.1,CC50,>,25100,nM,No. Measurements = 2
334,242086963,121515,CC[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](C3=C4C=C(C=CC4=NC=C3)OC)O,Unspecified,,,,,pCC50,<,4.6,,No. Measurements = 2
335,242353470,9918,CNCCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31,Unspecified,,,,23.4,CC50,,23400,nM,No. Measurements = 1
336,242353470,9918,CNCCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31,Unspecified,,,,,pCC50,,4.63,,No. Measurements = 1
337,242405911,5995546,CC1=C(NC(=C1CCC(=O)O)C)/C=C/2\C3=CC=CC=C3NC2=O,Unspecified,,,,50.1,CC50,>,50100,nM,No. Measurements = 2
338,242405911,5995546,CC1=C(NC(=C1CCC(=O)O)C)/C=C/2\C3=CC=CC=C3NC2=O,Unspecified,,,,,pCC50,<,4.3,,No. Measurements = 2
339,242408463,204104,CC1C2=CC=CC=C2CCN1C3=NC(=NC(=C3C)C)NC4=CC=C(C=C4)F,Unspecified,,,,11.5,CC50,,11500,nM,No. Measurements = 2
340,242408463,204104,CC1C2=CC=CC=C2CCN1C3=NC(=NC(=C3C)C)NC4=CC=C(C=C4)F,Unspecified,,,,,pCC50,,4.94,,No. Measurements = 2
341,242549662,18847,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC,Unspecified,,,,14.1,CC50,,14100,nM,No. Measurements = 1
342,242549662,18847,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC,Unspecified,,,,,pCC50,,4.85,,No. Measurements = 1
343,242549683,54567,CN(C)CCCN1C=C(C(=N1)C2=CC=CC=C2)C3=CC=CC=C3,Unspecified,,,,39.8,CC50,,39800,nM,No. Measurements = 1
344,242549683,54567,CN(C)CCCN1C=C(C(=N1)C2=CC=CC=C2)C3=CC=CC=C3,Unspecified,,,,,pCC50,,4.4,,No. Measurements = 1
345,242549749,2580,C1CCN(CC1)C2(CCN(CC2)CCCN3C4=CC=CC=C4CCC5=CC=CC=C53)C(=O)N,Unspecified,,,,8.61,CC50,,8610,nM,No. Measurements = 2
346,242549749,2580,C1CCN(CC1)C2(CCN(CC2)CCCN3C4=CC=CC=C4CCC5=CC=CC=C53)C(=O)N,Unspecified,,,,,pCC50,,5.07,,No. Measurements = 2
347,242549754,71636,CC1=CC=CC=C1CN2CCN(CC2)CCOC(C3=CC=CC=C3)C4=CC=CC=C4Cl,Unspecified,,,,15.3,CC50,,15300,nM,No. Measurements = 2
348,242549754,71636,CC1=CC=CC=C1CN2CCN(CC2)CCOC(C3=CC=CC=C3)C4=CC=CC=C4Cl,Unspecified,,,,,pCC50,,4.82,,No. Measurements = 2
349,242549779,71959,CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C2=C(C=C3N2C=CC=C3)CC,Unspecified,,,,6.61,CC50,,6610,nM,No. Measurements = 2
350,242549779,71959,CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C2=C(C=C3N2C=CC=C3)CC,Unspecified,,,,,pCC50,,5.18,,No. Measurements = 2
351,242549867,31932,CCN(CC)CCOC1(CCN(CC1)CCNC2=CC=CC=C2)C3=CC=CC=C3,Unspecified,,,,46.8,CC50,,46800,nM,No. Measurements = 1
352,242549867,31932,CCN(CC)CCOC1(CCN(CC1)CCNC2=CC=CC=C2)C3=CC=CC=C3,Unspecified,,,,,pCC50,,4.33,,No. Measurements = 1
353,242549954,160409,C1=CC=C2C(=C1)C3=CC=CC=C3C2=CC4=CC=C(C=C4)C(=N)N,Unspecified,,,,2.92,CC50,,2920,nM,No. Measurements = 2
354,242549954,160409,C1=CC=C2C(=C1)C3=CC=CC=C3C2=CC4=CC=C(C=C4)C(=N)N,Unspecified,,,,,pCC50,,5.54,,No. Measurements = 2
355,242549960,40460,CCCSC1=CC=CC=C1N2CCN(CC2)CCCCN3C(=O)C4=CC=CC=C4NC3=O,Unspecified,,,,7.24,CC50,,7240,nM,No. Measurements = 2
356,242549960,40460,CCCSC1=CC=CC=C1N2CCN(CC2)CCCCN3C(=O)C4=CC=CC=C4NC3=O,Unspecified,,,,,pCC50,,5.14,,No. Measurements = 2
357,242556688,11155874,C1=CC=C(C=C1)COC2=CC(=CC=C2)SC3=CC(=C(C=C3)CCC(CO)(CO)N)Cl,Unspecified,,,,3.06,CC50,,3060,nM,No. Measurements = 2
358,242556688,11155874,C1=CC=C(C=C1)COC2=CC(=CC=C2)SC3=CC(=C(C=C3)CCC(CO)(CO)N)Cl,Unspecified,,,,,pCC50,,5.52,,No. Measurements = 2
359,242576465,60196363,C1C[C@@H](CN(C1)CCC2=CC3=C(C=C2)OCO3)OC(C4=CC=CC=C4)C5=CC=CC=C5,Unspecified,,,,100,CC50,>,100000,nM,No. Measurements = 2
360,242576465,60196363,C1C[C@@H](CN(C1)CCC2=CC3=C(C=C2)OCO3)OC(C4=CC=CC=C4)C5=CC=CC=C5,Unspecified,,,,,pCC50,<,4,,No. Measurements = 2
361,242579372,6473756,CN1CCC2=CC(=C(C3=C2[C@H]1CC4=CC(=CC=C4)OC5=CC(=C(C[C@H]6C7=CC(=C(C=C7CCN6C)OC)O3)C=C5)O)OC)OC,Unspecified,,,,10.2,CC50,,10200,nM,No. Measurements = 2
362,242579372,6473756,CN1CCC2=CC(=C(C3=C2[C@H]1CC4=CC(=CC=C4)OC5=CC(=C(C[C@H]6C7=CC(=C(C=C7CCN6C)OC)O3)C=C5)O)OC)OC,Unspecified,,,,,pCC50,,4.99,,No. Measurements = 2
363,242590378,9903970,CN1CC2C(C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24,Unspecified,,,,5.89,CC50,~,5890,nM,No. Measurements = 1
364,242590378,9903970,CN1CC2C(C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24,Unspecified,,,,,pCC50,~,5.23,,No. Measurements = 1
365,242620799,10174045,CCCCCCC(C)(C)C1=CC(=C(C(=C1)OC(=O)/C=C/C(=O)O)[C@H]2CC(=O)[C@H]3C[C@@H]2C3(C)C)O,Unspecified,,,,7.67,CC50,,7670,nM,No. Measurements = 2
366,242620799,10174045,CCCCCCC(C)(C)C1=CC(=C(C(=C1)OC(=O)/C=C/C(=O)O)[C@H]2CC(=O)[C@H]3C[C@@H]2C3(C)C)O,Unspecified,,,,,pCC50,,5.12,,No. Measurements = 2
367,242651809,23650961,CC1=CC(=C2C(=C1)NC(=N2)C3=CN=C(N=C3C)NCCCC4CCN(CC4)C)C,Unspecified,,,,22.4,CC50,,22400,nM,No. Measurements = 1
368,242651809,23650961,CC1=CC(=C2C(=C1)NC(=N2)C3=CN=C(N=C3C)NCCCC4CCN(CC4)C)C,Unspecified,,,,,pCC50,,4.65,,No. Measurements = 1
369,242651871,196122,CCOC1[C@@H]([C@H]([C@H](O1)[C@@H](COCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4)O,Unspecified,,,,17.4,CC50,,17400,nM,No. Measurements = 2
370,242651871,196122,CCOC1[C@@H]([C@H]([C@H](O1)[C@@H](COCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4)O,Unspecified,,,,,pCC50,,4.76,,No. Measurements = 2
371,312367127,71496458,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,Unspecified,,,,3.09,CC50,,3090,nM,No. Measurements = 3
372,312367127,71496458,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,Unspecified,,,,,pCC50,,5.51,,No. Measurements = 3
373,312382539,25171648,CN1CCC(CC1)COC2=CN=C(N=C2)C3=CC=CC(=C3)CN4C(=O)C=CC(=N4)C5=CC=CC(=C5)C#N,Unspecified,,,,5.75,CC50,,5750,nM,No. Measurements = 2
374,312382539,25171648,CN1CCC(CC1)COC2=CN=C(N=C2)C3=CC=CC(=C3)CN4C(=O)C=CC(=N4)C5=CC=CC(=C5)C#N,Unspecified,,,,,pCC50,,5.24,,No. Measurements = 2
375,312467960,44631912,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5,Unspecified,,,,38.9,CC50,,38900,nM,No. Measurements = 1
376,312467960,44631912,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5,Unspecified,,,,,pCC50,,4.41,,No. Measurements = 1
377,312468226,67462786,CC(C)NCCN(C1=CC2=NC(=CN=C2C=C1)C3=CN(N=C3)C)C4=CC(=CC(=C4)OC)OC,Unspecified,,,,4.37,CC50,,4370,nM,No. Measurements = 2
378,312468226,67462786,CC(C)NCCN(C1=CC2=NC(=CN=C2C=C1)C3=CN(N=C3)C)C4=CC(=CC(=C4)OC)OC,Unspecified,,,,,pCC50,,5.36,,No. Measurements = 2
379,312468253,57662985,CC1=C(C=C(C=C1)CNC)NC(=O)C2=CC=C(C=C2)NC3=NC4=CC=CC=C4C(=N3)C5=CC=CC=C5,Unspecified,,,,3.09,CC50,,3090,nM,No. Measurements = 2
380,312468253,57662985,CC1=C(C=C(C=C1)CNC)NC(=O)C2=CC=C(C=C2)NC3=NC4=CC=CC=C4C(=N3)C5=CC=CC=C5,Unspecified,,,,,pCC50,,5.51,,No. Measurements = 2
381,318464588,91933867,CC1=CC(=CC(=C1C2=CC=C(C=C2)C(C)(C)C)C)O[C@@H](CCC(F)(F)F)C3=CC=C(C=C3)C(=O)NCCC(=O)O,Unspecified,,,,10.4,CC50,~,10400,nM,No. Measurements = 2
382,318464588,91933867,CC1=CC(=CC(=C1C2=CC=C(C=C2)C(C)(C)C)C)O[C@@H](CCC(F)(F)F)C3=CC=C(C=C3)C(=O)NCCC(=O)O,Unspecified,,,,,pCC50,~,4.99,,No. Measurements = 2
383,336897384,46215462,C1CCN(C1)[C@H]2CCC3=C(CC2)C=C(C=C3)NC4=NN(C(=N4)N)C5=NN=C6C(=C5)CCCC7=CC=CC=C76,Unspecified,,,,1.55,CC50,,1550,nM,No. Measurements = 1
384,336897384,46215462,C1CCN(C1)[C@H]2CCC3=C(CC2)C=C(C=C3)NC4=NN(C(=N4)N)C5=NN=C6C(=C5)CCCC7=CC=CC=C76,Unspecified,,,,,pCC50,,5.81,,No. Measurements = 1
385,374263465,5375618,C1CN(CCN1C/C=C/C2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl,Unspecified,,,,21.9,CC50,,21900,nM,No. Measurements = 1
386,374263465,5375618,C1CN(CCN1C/C=C/C2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl,Unspecified,,,,,pCC50,,4.66,,No. Measurements = 1
387,374263637,59472121,CC(C)S(=O)(=O)C1=CC=C(C=C1)C2=CN=C(C(=N2)C3=CC(=NO3)C4=CC=C(C=C4)CNC)N,Unspecified,,,,10.2,CC50,,10200,nM,No. Measurements = 2
388,374263637,59472121,CC(C)S(=O)(=O)C1=CC=C(C=C1)C2=CN=C(C(=N2)C3=CC(=NO3)C4=CC=C(C=C4)CNC)N,Unspecified,,,,,pCC50,,4.99,,No. Measurements = 2
389,381837655,,,Unspecified,,,,95.5,CC50,,95500,nM,No. Measurements = 1
390,381837655,,,Unspecified,,,,,pCC50,,4.02,,No. Measurements = 1
391,404651494,52920501,CC1=CC2=C(N1)C=CC(=C2)OC3=NC(=NC=C3)NC4=CC=CC(=C4)CS(=O)(=O)NCCN(C)C,Unspecified,,,,4.9,CC50,,4900,nM,No. Measurements = 1
392,404651494,52920501,CC1=CC2=C(N1)C=CC(=C2)OC3=NC(=NC=C3)NC4=CC=CC(=C4)CS(=O)(=O)NCCN(C)C,Unspecified,,,,,pCC50,,5.31,,No. Measurements = 1
393,404690729,11151899,C1CNCCC2=C1C(=NN2CC3=CC=CC=C3)C4=CC=C(C=C4)Cl,Unspecified,,,,14.6,CC50,,14600,nM,No. Measurements = 2
394,404690729,11151899,C1CNCCC2=C1C(=NN2CC3=CC=CC=C3)C4=CC=C(C=C4)Cl,Unspecified,,,,,pCC50,,4.84,,No. Measurements = 2
395,405270275,25017411,CC1=CC2=C(N1)C=CC(=C2F)OC3=C4C=C(C(=CC4=NC=C3)OCC5(CC5)N)OC,Unspecified,,,,5.25,CC50,,5250,nM,No. Measurements = 2
396,405270275,25017411,CC1=CC2=C(N1)C=CC(=C2F)OC3=C4C=C(C(=CC4=NC=C3)OCC5(CC5)N)OC,Unspecified,,,,,pCC50,,5.28,,No. Measurements = 2
397,461514235,3916,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C,Unspecified,,,,22.9,CC50,,22900,nM,No. Measurements = 1
398,461514235,3916,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C,Unspecified,,,,,pCC50,,4.64,,No. Measurements = 1
